date,daily_return,cumulative_return,portfolio_value,benchmark_daily_return,benchmark_cumulative_return,benchmark_source,benchmark_value
2025-12-03,-0.004491780931047429,0.11173224036217522,111173.22403621752,-0.001774725148085854,0.05135819651570195,official_nse_nifty50_index,105135.8196515702
2025-12-04,7.212656017450964e-05,0.11181242578450745,111181.24257845075,0.0018375278996383138,0.05329009653431305,official_nse_nifty50_index,105329.0096534313
2025-12-05,0.006370325099763046,0.11889503238671106,111889.50323867111,0.00586546310078262,0.059468130729954716,official_nse_nifty50_index,105946.81307299547
2025-12-08,-0.00855284469741208,0.10932529694200155,110932.52969420016,-0.008626598870790092,0.05032852414976152,official_nse_nifty50_index,105032.85241497615
2025-12-09,-0.0020779838037320864,0.10702013694188572,110702.01369418857,-0.004657066202372384,0.045437074678555955,official_nse_nifty50_index,104543.7074678556
2025-12-10,0.0005212934937087805,0.10759721933667832,110759.72193366782,-0.00315987252149319,0.04213362679332899,official_nse_nifty50_index,104213.3626793329
2025-12-11,0.0037593067653378573,0.11176101705659991,111176.10170566,0.005456557186116928,0.04782008852350228,official_nse_nifty50_index,104782.00885235023
2025-12-12,0.0065340787135484335,0.1190253510527024,111902.53510527025,0.0057300505240640565,0.0538241505708712,official_nse_nifty50_index,105382.41505708711
2025-12-15,-0.0010232536170630478,0.11788030431465257,111788.03043146526,-0.000754406945918884,0.05302913831190348,official_nse_nifty50_index,105302.91383119035
2025-12-16,-0.0040304602781924374,0.11337473215233862,111337.47321523387,-0.006424024005563411,0.046264453848830156,official_nse_nifty50_index,104626.44538488302
2025-12-17,0.0020354913741669647,0.11564099681585027,111564.09968158502,-0.0016067223251263751,0.044583397392845114,official_nse_nifty50_index,104458.3397392845
2025-12-18,-0.0002502182304553615,0.11536184309980357,111536.18430998035,-0.00011619552608488348,0.044462021475445423,official_nse_nifty50_index,104446.20214754454
2025-12-19,0.004920324869278197,0.12084978571465133,112084.97857146514,0.005843377344275202,0.05056520718869084,official_nse_nifty50_index,105056.52071886908
2025-12-22,0.0046553742698887115,0.12606776096747763,112606.77609674777,0.007933329225460639,0.058899686850133026,official_nse_nifty50_index,105889.9686850133
2025-12-23,0.0024542499144315343,0.1288314126734762,112883.14126734762,0.00018148889670044355,0.05909186538601596,official_nse_nifty50_index,105909.1865386016
2025-12-24,0.00042027468181555133,0.129305831936261,112930.5831936261,-0.0013389540114184806,0.05767379008439666,official_nse_nifty50_index,105767.37900843966
2025-12-26,-0.0001866706160542551,0.12909502372089987,112909.50237208998,-0.003817596903079701,0.05363601789890193,official_nse_nifty50_index,105363.60178989019
2025-12-29,9.359169049405118e-05,0.12920069763289832,112920.06976328982,-0.0038475864266981352,0.049582062257753856,official_nse_nifty50_index,104958.20622577539
2025-12-30,0.003372495072055403,0.13300892142102683,113300.89214210268,-0.0001252789866664772,0.049450571680570876,official_nse_nifty50_index,104945.05716805709
