strategy,rebalance_block,start_date,end_date,holding_calendar_days,priced_holding_calendar_days,symbol,score,weight,portfolio_value_at_rebalance,target_allocation_value,allocation_value,entry_close,end_close,previous_quantity,quantity,quantity_change,period_return
optimized_average,7,2025-12-08,2026-01-07,31,31,TITAN,60.385000000000005,0.029999999999999992,101619.98335910075,3048.5995007730216,0.0,3767.0,4273.2,0,0,0,0.13437748871781263
optimized_average,7,2025-12-08,2026-01-07,31,31,INFY,61.125,0.029999999999999992,101619.98335910075,3048.5995007730216,1610.8,1610.8,1639.0,0,1,1,0.01750682890489208
optimized_average,7,2025-12-08,2026-01-07,31,31,BAJFINANCE,60.785,0.029999999999999992,101619.98335910075,3048.5995007730216,2052.8,1026.4,968.8,0,2,2,-0.05611847233047562
optimized_average,8,2026-01-08,2026-02-06,31,30,BAJAJ-AUTO,66.495,0.20000000000000007,104987.33279235466,20997.46655847094,19521.0,9760.5,9518.5,2,2,0,-0.024793811792428677
optimized_average,8,2026-01-08,2026-02-06,31,30,SUNPHARMA,64.97,0.20000000000000007,104987.33279235466,20997.46655847094,19367.7,1760.7,1695.1,1,11,10,-0.037257908786278215
optimized_average,8,2026-01-08,2026-02-06,31,30,EICHERMOT,67.395,0.19999999999999993,104987.33279235466,20997.466558470926,15102.0,7551.0,7177.5,2,2,0,-0.0494636471990465
optimized_average,8,2026-01-08,2026-02-06,31,30,BEL,68.01,0.19999999999999984,104987.33279235466,20997.466558470915,20782.5,415.65,429.65,0,50,50,0.033682184530253734
optimized_average,8,2026-01-08,2026-02-06,31,30,NTPC,63.415,0.04999999999999953,104987.33279235466,5249.366639617684,5166.0,344.4,365.05,0,15,15,0.059959349593496025
optimized_average,8,2026-01-08,2026-02-06,31,30,ADANIPORTS,62.75,0.030000000000000426,104987.33279235466,3149.6199837706845,2930.4,1465.2,1550.7,0,2,2,0.058353808353808434
optimized_average,8,2026-01-08,2026-02-06,31,30,TITAN,62.105000000000004,0.030000000000000006,104987.33279235466,3149.6199837706404,0.0,4249.0,4141.0,0,0,0,-0.025417745351847487
optimized_average,8,2026-01-08,2026-02-06,31,30,ULTRACEMCO,62.129999999999995,0.030000000000000006,104987.33279235466,3149.6199837706404,0.0,12064.0,12722.0,1,0,-1,0.054542440318302354
optimized_average,8,2026-01-08,2026-02-06,31,30,TATACONSUM,61.114999999999995,0.030000000000000006,104987.33279235466,3149.6199837706404,2394.8,1197.4,1159.3,0,2,2,-0.0318189410389178
optimized_average,8,2026-01-08,2026-02-06,31,30,MAXHEALTH,61.39,0.030000000000000006,104987.33279235466,3149.6199837706404,3089.3999999999996,1029.8,1039.85,18,3,-15,0.00975917653913383
optimized_average,9,2026-02-09,2026-03-11,31,31,SUNPHARMA,68.03,0.2,104021.43995583455,20804.28799116691,20455.199999999997,1704.6,1825.9,11,12,1,0.07116038953420167
optimized_average,9,2026-02-09,2026-03-11,31,31,TITAN,63.71,0.2,104021.43995583455,20804.28799116691,17031.2,4257.8,4140.3,0,4,4,-0.027596411292216683
optimized_average,9,2026-02-09,2026-03-11,31,31,EICHERMOT,65.12,0.19999999999999996,104021.43995583455,20804.287991166904,14391.0,7195.5,7253.5,2,2,0,0.008060593426447049
optimized_average,9,2026-02-09,2026-03-11,31,31,BAJAJ-AUTO,66.78,0.19999999999999982,104021.43995583455,20804.28799116689,19180.0,9590.0,9327.5,2,2,0,-0.027372262773722622
optimized_average,9,2026-02-09,2026-03-11,31,31,ULTRACEMCO,63.745000000000005,0.049999999999998684,104021.43995583455,5201.071997791591,0.0,13048.0,11462.0,0,0,0,-0.1215511955855304
optimized_average,9,2026-02-09,2026-03-11,31,31,BEL,63.120000000000005,0.03000000000000055,104021.43995583455,3120.6431986750936,3061.1,437.3,454.1,50,7,-43,0.038417562314200904
optimized_average,9,2026-02-09,2026-03-11,31,31,APOLLOHOSP,63.525,0.030000000000000537,104021.43995583455,3120.643198675092,0.0,7211.0,7684.0,0,0,0,0.06559423103591744
optimized_average,9,2026-02-09,2026-03-11,31,31,ADANIPORTS,63.870000000000005,0.030000000000000207,104021.43995583455,3120.643198675058,1561.7,1561.7,1410.8,2,1,-1,-0.09662547224178786
optimized_average,9,2026-02-09,2026-03-11,31,31,M&M,62.975,0.030000000000000162,104021.43995583455,3120.643198675053,0.0,3609.6,3168.2,0,0,0,-0.12228501773049649
optimized_average,9,2026-02-09,2026-03-11,31,31,GRASIM,62.36,0.03,104021.43995583455,3120.6431986750363,2926.3,2926.3,2735.6,0,1,1,-0.06516761781088753
optimized_average,10,2026-03-12,2026-04-10,31,30,ADANIPORTS,65.535,0.20000000000000007,103304.90695048278,20660.981390096564,19481.0,1391.5,1475.3,1,14,13,0.06022278117139779
optimized_average,10,2026-03-12,2026-04-10,31,30,SUNPHARMA,66.045,0.19999999999999998,103304.90695048278,20660.981390096553,20078.3,1825.3,1654.9,12,11,-1,-0.09335451706568776
optimized_average,10,2026-03-12,2026-04-10,31,30,BEL,64.705,0.19999999999999984,103304.90695048278,20660.98139009654,20409.75,453.55,442.45,7,45,38,-0.024473597177819495
