symbol,pulled_on,pulled_at,date,submissionDate,broadcastDate,recordId,xbrl,desc,pr_and_prgrp,public_val,source
TITAN,2026-07-08,2026-07-08T20:26:41,2025-03-31,2025-03-31,2025-03-31,screener_TITAN_shareholding_20250331,https://www.screener.in/company/TITAN/consolidated/,screener shareholding table,52.9,17.01,screener
TITAN,2026-07-08,2026-07-08T20:26:41,2025-06-30,2025-06-30,2025-06-30,screener_TITAN_shareholding_20250630,https://www.screener.in/company/TITAN/consolidated/,screener shareholding table,52.9,16.69,screener
TITAN,2026-07-08,2026-07-08T20:26:41,2025-09-30,2025-09-30,2025-09-30,screener_TITAN_shareholding_20250930,https://www.screener.in/company/TITAN/consolidated/,screener shareholding table,52.9,16.76,screener
TITAN,2026-07-08,2026-07-08T20:26:41,2025-12-31,2025-12-31,2025-12-31,screener_TITAN_shareholding_20251231,https://www.screener.in/company/TITAN/consolidated/,screener shareholding table,52.9,16.45,screener
TITAN,2026-07-08,2026-07-08T20:26:41,2026-03-31,2026-03-31,2026-03-31,screener_TITAN_shareholding_20260331,https://www.screener.in/company/TITAN/consolidated/,screener shareholding table,52.9,16.34,screener
TMPV,2026-07-08,2026-07-08T20:26:41,2023-06-30,2023-06-30,2023-06-30,screener_TMPV_shareholding_20230630,https://www.screener.in/company/TMPV/consolidated/,screener shareholding table,46.39,18.38,screener
TMPV,2026-07-08,2026-07-08T20:26:41,2023-09-30,2023-09-30,2023-09-30,screener_TMPV_shareholding_20230930,https://www.screener.in/company/TMPV/consolidated/,screener shareholding table,46.38,17.7,screener
TMPV,2026-07-08,2026-07-08T20:26:41,2023-12-31,2023-12-31,2023-12-31,screener_TMPV_shareholding_20231231,https://www.screener.in/company/TMPV/consolidated/,screener shareholding table,46.37,17.6,screener
TMPV,2026-07-08,2026-07-08T20:26:41,2024-03-31,2024-03-31,2024-03-31,screener_TMPV_shareholding_20240331,https://www.screener.in/company/TMPV/consolidated/,screener shareholding table,46.36,18.31,screener
TMPV,2026-07-08,2026-07-08T20:26:41,2024-06-30,2024-06-30,2024-06-30,screener_TMPV_shareholding_20240630,https://www.screener.in/company/TMPV/consolidated/,screener shareholding table,46.36,19.39,screener
TMPV,2026-07-08,2026-07-08T20:26:41,2024-09-30,2024-09-30,2024-09-30,screener_TMPV_shareholding_20240930,https://www.screener.in/company/TMPV/consolidated/,screener shareholding table,42.58,20.49,screener
TMPV,2026-07-08,2026-07-08T20:26:41,2024-12-31,2024-12-31,2024-12-31,screener_TMPV_shareholding_20241231,https://www.screener.in/company/TMPV/consolidated/,screener shareholding table,42.58,21.91,screener
TMPV,2026-07-08,2026-07-08T20:26:41,2025-03-31,2025-03-31,2025-03-31,screener_TMPV_shareholding_20250331,https://www.screener.in/company/TMPV/consolidated/,screener shareholding table,42.58,22.39,screener
TMPV,2026-07-08,2026-07-08T20:26:41,2025-06-30,2025-06-30,2025-06-30,screener_TMPV_shareholding_20250630,https://www.screener.in/company/TMPV/consolidated/,screener shareholding table,42.57,23.01,screener
TMPV,2026-07-08,2026-07-08T20:26:41,2025-09-30,2025-09-30,2025-09-30,screener_TMPV_shareholding_20250930,https://www.screener.in/company/TMPV/consolidated/,screener shareholding table,42.57,22.97,screener
TMPV,2026-07-08,2026-07-08T20:26:41,2025-12-31,2025-12-31,2025-12-31,screener_TMPV_shareholding_20251231,https://www.screener.in/company/TMPV/consolidated/,screener shareholding table,42.56,24.14,screener
TMPV,2026-07-08,2026-07-08T20:26:41,2026-03-31,2026-03-31,2026-03-31,screener_TMPV_shareholding_20260331,https://www.screener.in/company/TMPV/consolidated/,screener shareholding table,42.56,23.06,screener
TRENT,2026-07-08,2026-07-08T20:26:41,2023-06-30,2023-06-30,2023-06-30,screener_TRENT_shareholding_20230630,https://www.screener.in/company/TRENT/consolidated/,screener shareholding table,37.01,22.17,screener
TRENT,2026-07-08,2026-07-08T20:26:41,2023-09-30,2023-09-30,2023-09-30,screener_TRENT_shareholding_20230930,https://www.screener.in/company/TRENT/consolidated/,screener shareholding table,37.01,21.92,screener
TRENT,2026-07-08,2026-07-08T20:26:41,2023-12-31,2023-12-31,2023-12-31,screener_TRENT_shareholding_20231231,https://www.screener.in/company/TRENT/consolidated/,screener shareholding table,37.01,22.26,screener
TRENT,2026-07-08,2026-07-08T20:26:41,2024-03-31,2024-03-31,2024-03-31,screener_TRENT_shareholding_20240331,https://www.screener.in/company/TRENT/consolidated/,screener shareholding table,37.01,22.29,screener
TRENT,2026-07-08,2026-07-08T20:26:41,2024-06-30,2024-06-30,2024-06-30,screener_TRENT_shareholding_20240630,https://www.screener.in/company/TRENT/consolidated/,screener shareholding table,37.01,21.95,screener
TRENT,2026-07-08,2026-07-08T20:26:41,2024-09-30,2024-09-30,2024-09-30,screener_TRENT_shareholding_20240930,https://www.screener.in/company/TRENT/consolidated/,screener shareholding table,37.01,22.98,screener
TRENT,2026-07-08,2026-07-08T20:26:41,2024-12-31,2024-12-31,2024-12-31,screener_TRENT_shareholding_20241231,https://www.screener.in/company/TRENT/consolidated/,screener shareholding table,37.01,26.01,screener
TRENT,2026-07-08,2026-07-08T20:26:41,2025-03-31,2025-03-31,2025-03-31,screener_TRENT_shareholding_20250331,https://www.screener.in/company/TRENT/consolidated/,screener shareholding table,37.01,26.08,screener
TRENT,2026-07-08,2026-07-08T20:26:41,2025-06-30,2025-06-30,2025-06-30,screener_TRENT_shareholding_20250630,https://www.screener.in/company/TRENT/consolidated/,screener shareholding table,37.01,26.06,screener
TRENT,2026-07-08,2026-07-08T20:26:41,2025-09-30,2025-09-30,2025-09-30,screener_TRENT_shareholding_20250930,https://www.screener.in/company/TRENT/consolidated/,screener shareholding table,37.01,26.18,screener
TRENT,2026-07-08,2026-07-08T20:26:41,2025-12-31,2025-12-31,2025-12-31,screener_TRENT_shareholding_20251231,https://www.screener.in/company/TRENT/consolidated/,screener shareholding table,37.01,25.87,screener
TRENT,2026-07-08,2026-07-08T20:26:41,2026-03-31,2026-03-31,2026-03-31,screener_TRENT_shareholding_20260331,https://www.screener.in/company/TRENT/consolidated/,screener shareholding table,37.01,25.03,screener
ULTRACEMCO,2026-07-08,2026-07-08T20:26:41,2023-06-30,2023-06-30,2023-06-30,screener_ULTRACEMCO_shareholding_20230630,https://www.screener.in/company/ULTRACEMCO/consolidated/,screener shareholding table,59.96,8.09,screener
ULTRACEMCO,2026-07-08,2026-07-08T20:26:41,2023-09-30,2023-09-30,2023-09-30,screener_ULTRACEMCO_shareholding_20230930,https://www.screener.in/company/ULTRACEMCO/consolidated/,screener shareholding table,59.96,8.11,screener
ULTRACEMCO,2026-07-08,2026-07-08T20:26:41,2023-12-31,2023-12-31,2023-12-31,screener_ULTRACEMCO_shareholding_20231231,https://www.screener.in/company/ULTRACEMCO/consolidated/,screener shareholding table,59.96,7.95,screener
ULTRACEMCO,2026-07-08,2026-07-08T20:26:41,2024-03-31,2024-03-31,2024-03-31,screener_ULTRACEMCO_shareholding_20240331,https://www.screener.in/company/ULTRACEMCO/consolidated/,screener shareholding table,59.96,7.92,screener
ULTRACEMCO,2026-07-08,2026-07-08T20:26:41,2024-06-30,2024-06-30,2024-06-30,screener_ULTRACEMCO_shareholding_20240630,https://www.screener.in/company/ULTRACEMCO/consolidated/,screener shareholding table,59.98,7.82,screener
ULTRACEMCO,2026-07-08,2026-07-08T20:26:41,2024-09-30,2024-09-30,2024-09-30,screener_ULTRACEMCO_shareholding_20240930,https://www.screener.in/company/ULTRACEMCO/consolidated/,screener shareholding table,59.99,7.75,screener
ULTRACEMCO,2026-07-08,2026-07-08T20:26:41,2024-12-31,2024-12-31,2024-12-31,screener_ULTRACEMCO_shareholding_20241231,https://www.screener.in/company/ULTRACEMCO/consolidated/,screener shareholding table,60.0,7.64,screener
ULTRACEMCO,2026-07-08,2026-07-08T20:26:41,2025-03-31,2025-03-31,2025-03-31,screener_ULTRACEMCO_shareholding_20250331,https://www.screener.in/company/ULTRACEMCO/consolidated/,screener shareholding table,59.23,8.57,screener
ULTRACEMCO,2026-07-08,2026-07-08T20:26:41,2025-06-30,2025-06-30,2025-06-30,screener_ULTRACEMCO_shareholding_20250630,https://www.screener.in/company/ULTRACEMCO/consolidated/,screener shareholding table,59.23,8.48,screener
ULTRACEMCO,2026-07-08,2026-07-08T20:26:41,2025-09-30,2025-09-30,2025-09-30,screener_ULTRACEMCO_shareholding_20250930,https://www.screener.in/company/ULTRACEMCO/consolidated/,screener shareholding table,59.23,8.55,screener
ULTRACEMCO,2026-07-08,2026-07-08T20:26:41,2025-12-31,2025-12-31,2025-12-31,screener_ULTRACEMCO_shareholding_20251231,https://www.screener.in/company/ULTRACEMCO/consolidated/,screener shareholding table,59.28,8.6,screener
ULTRACEMCO,2026-07-08,2026-07-08T20:26:41,2026-03-31,2026-03-31,2026-03-31,screener_ULTRACEMCO_shareholding_20260331,https://www.screener.in/company/ULTRACEMCO/consolidated/,screener shareholding table,59.33,8.41,screener
WIPRO,2026-07-08,2026-07-08T20:26:41,2023-09-30,2023-09-30,2023-09-30,screener_WIPRO_shareholding_20230930,https://www.screener.in/company/WIPRO/consolidated/,screener shareholding table,72.93,12.43,screener
WIPRO,2026-07-08,2026-07-08T20:26:41,2023-12-31,2023-12-31,2023-12-31,screener_WIPRO_shareholding_20231231,https://www.screener.in/company/WIPRO/consolidated/,screener shareholding table,72.9,12.16,screener
WIPRO,2026-07-08,2026-07-08T20:26:41,2024-03-31,2024-03-31,2024-03-31,screener_WIPRO_shareholding_20240331,https://www.screener.in/company/WIPRO/consolidated/,screener shareholding table,72.89,11.76,screener
WIPRO,2026-07-08,2026-07-08T20:26:41,2024-06-30,2024-06-30,2024-06-30,screener_WIPRO_shareholding_20240630,https://www.screener.in/company/WIPRO/consolidated/,screener shareholding table,72.82,11.68,screener
WIPRO,2026-07-08,2026-07-08T20:26:41,2024-09-30,2024-09-30,2024-09-30,screener_WIPRO_shareholding_20240930,https://www.screener.in/company/WIPRO/consolidated/,screener shareholding table,72.8,11.1,screener
WIPRO,2026-07-08,2026-07-08T20:26:41,2024-12-31,2024-12-31,2024-12-31,screener_WIPRO_shareholding_20241231,https://www.screener.in/company/WIPRO/consolidated/,screener shareholding table,72.75,11.12,screener
WIPRO,2026-07-08,2026-07-08T20:26:41,2025-03-31,2025-03-31,2025-03-31,screener_WIPRO_shareholding_20250331,https://www.screener.in/company/WIPRO/consolidated/,screener shareholding table,72.73,11.31,screener
WIPRO,2026-07-08,2026-07-08T20:26:41,2025-06-30,2025-06-30,2025-06-30,screener_WIPRO_shareholding_20250630,https://www.screener.in/company/WIPRO/consolidated/,screener shareholding table,72.67,11.28,screener
WIPRO,2026-07-08,2026-07-08T20:26:41,2025-09-30,2025-09-30,2025-09-30,screener_WIPRO_shareholding_20250930,https://www.screener.in/company/WIPRO/consolidated/,screener shareholding table,72.66,10.89,screener
WIPRO,2026-07-08,2026-07-08T20:26:41,2025-12-31,2025-12-31,2025-12-31,screener_WIPRO_shareholding_20251231,https://www.screener.in/company/WIPRO/consolidated/,screener shareholding table,72.64,10.63,screener
WIPRO,2026-07-08,2026-07-08T20:26:41,2026-03-31,2026-03-31,2026-03-31,screener_WIPRO_shareholding_20260331,https://www.screener.in/company/WIPRO/consolidated/,screener shareholding table,72.62,11.08,screener
WIPRO,2026-07-08,2026-07-08T20:26:41,2026-06-30,2026-06-30,2026-06-30,screener_WIPRO_shareholding_20260630,https://www.screener.in/company/WIPRO/consolidated/,screener shareholding table,72.59,13.33,screener
