symbol,pulled_on,from_date,to_date,pulled_at,broadCastDate,filingDate,toDate,period,requested_period,format,xbrl,seqNumber,companyName,resultDescription,resultDetailedDataLink,source,sales,expenses,operating_profit,opm,other_income,interest,depreciation,profit_before_tax,tax,net_profit,eps_in_rs,raw_pdf,dividend_payout,revenue,financing_profit,financing_margin,gross_npa,net_npa
HINDALCO,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-03-31,2025-03-31,2025-03-31,Annual,Annual,screener,https://www.screener.in/company/HINDALCO/consolidated/,screener_HINDALCO_Annual_20250331,,screener annual financial table,https://www.screener.in/company/HINDALCO/consolidated/,screener,238496.0,206691.0,31805.0,13.0,1832.0,3419.0,7881.0,22337.0,28.0,16002.0,71.2,,7.0,,,,,
HINDALCO,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2026-03-31,2026-03-31,2026-03-31,Annual,Annual,screener,https://www.screener.in/company/HINDALCO/consolidated/,screener_HINDALCO_Annual_20260331,,screener annual financial table,https://www.screener.in/company/HINDALCO/consolidated/,screener,274944.0,240064.0,34880.0,13.0,-4074.0,3480.0,8830.0,18496.0,28.0,13391.0,59.59,,8.0,,,,,
HINDALCO,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-03-31,2023-03-31,2023-03-31,Quarterly,Quarterly,screener,https://www.screener.in/company/HINDALCO/consolidated/,screener_HINDALCO_Quarterly_20230331,,screener quarterly financial table,https://www.screener.in/company/HINDALCO/consolidated/,screener,55857.0,50530.0,5327.0,10.0,354.0,986.0,1856.0,2839.0,15.0,2411.0,10.73,,,,,,,
HINDALCO,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-06-30,2023-06-30,2023-06-30,Quarterly,Quarterly,screener,https://www.screener.in/company/HINDALCO/consolidated/,screener_HINDALCO_Quarterly_20230630,,screener quarterly financial table,https://www.screener.in/company/HINDALCO/consolidated/,screener,52991.0,47277.0,5714.0,11.0,381.0,992.0,1786.0,3317.0,26.0,2454.0,10.92,,,,,,,
HINDALCO,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-09-30,2023-09-30,2023-09-30,Quarterly,Quarterly,screener,https://www.screener.in/company/HINDALCO/consolidated/,screener_HINDALCO_Quarterly_20230930,,screener quarterly financial table,https://www.screener.in/company/HINDALCO/consolidated/,screener,54169.0,48557.0,5612.0,10.0,496.0,1034.0,1843.0,3231.0,32.0,2196.0,9.77,,,,,,,
HINDALCO,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-12-31,2023-12-31,2023-12-31,Quarterly,Quarterly,screener,https://www.screener.in/company/HINDALCO/consolidated/,screener_HINDALCO_Quarterly_20231231,,screener quarterly financial table,https://www.screener.in/company/HINDALCO/consolidated/,screener,52808.0,46943.0,5865.0,11.0,281.0,944.0,1874.0,3328.0,30.0,2331.0,10.37,,,,,,,
HINDALCO,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-03-31,2024-03-31,2024-03-31,Quarterly,Quarterly,screener,https://www.screener.in/company/HINDALCO/consolidated/,screener_HINDALCO_Quarterly_20240331,,screener quarterly financial table,https://www.screener.in/company/HINDALCO/consolidated/,screener,55994.0,49314.0,6680.0,12.0,362.0,888.0,2018.0,4136.0,23.0,3174.0,14.12,,,,,,,
HINDALCO,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-06-30,2024-06-30,2024-06-30,Quarterly,Quarterly,screener,https://www.screener.in/company/HINDALCO/consolidated/,screener_HINDALCO_Quarterly_20240630,,screener quarterly financial table,https://www.screener.in/company/HINDALCO/consolidated/,screener,57013.0,49510.0,7503.0,13.0,96.0,859.0,1892.0,4848.0,37.0,3074.0,13.68,,,,,,,
HINDALCO,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-09-30,2024-09-30,2024-09-30,Quarterly,Quarterly,screener,https://www.screener.in/company/HINDALCO/consolidated/,screener_HINDALCO_Quarterly_20240930,,screener quarterly financial table,https://www.screener.in/company/HINDALCO/consolidated/,screener,58203.0,50320.0,7883.0,14.0,561.0,869.0,1932.0,5643.0,31.0,3909.0,17.39,,,,,,,
HINDALCO,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-12-31,2024-12-31,2024-12-31,Quarterly,Quarterly,screener,https://www.screener.in/company/HINDALCO/consolidated/,screener_HINDALCO_Quarterly_20241231,,screener quarterly financial table,https://www.screener.in/company/HINDALCO/consolidated/,screener,58390.0,50807.0,7583.0,13.0,469.0,817.0,1939.0,5296.0,29.0,3735.0,16.62,,,,,,,
HINDALCO,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-03-31,2025-03-31,2025-03-31,Quarterly,Quarterly,screener,https://www.screener.in/company/HINDALCO/consolidated/,screener_HINDALCO_Quarterly_20250331,,screener quarterly financial table,https://www.screener.in/company/HINDALCO/consolidated/,screener,64890.0,56054.0,8836.0,14.0,706.0,874.0,2118.0,6550.0,19.0,5284.0,23.51,,,,,,,
HINDALCO,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-06-30,2025-06-30,2025-06-30,Quarterly,Quarterly,screener,https://www.screener.in/company/HINDALCO/consolidated/,screener_HINDALCO_Quarterly_20250630,,screener quarterly financial table,https://www.screener.in/company/HINDALCO/consolidated/,screener,64232.0,56326.0,7906.0,12.0,604.0,754.0,2080.0,5676.0,29.0,4004.0,17.82,,,,,,,
HINDALCO,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-09-30,2025-09-30,2025-09-30,Quarterly,Quarterly,screener,https://www.screener.in/company/HINDALCO/consolidated/,screener_HINDALCO_Quarterly_20250930,,screener quarterly financial table,https://www.screener.in/company/HINDALCO/consolidated/,screener,66058.0,57092.0,8966.0,14.0,532.0,803.0,2155.0,6540.0,28.0,4741.0,21.1,,,,,,,
HINDALCO,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-12-31,2025-12-31,2025-12-31,Quarterly,Quarterly,screener,https://www.screener.in/company/HINDALCO/consolidated/,screener_HINDALCO_Quarterly_20251231,,screener quarterly financial table,https://www.screener.in/company/HINDALCO/consolidated/,screener,66521.0,58530.0,7991.0,12.0,-2061.0,881.0,2220.0,2829.0,28.0,2049.0,9.12,,,,,,,
HINDALCO,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2026-03-31,2026-03-31,2026-03-31,Quarterly,Quarterly,screener,https://www.screener.in/company/HINDALCO/consolidated/,screener_HINDALCO_Quarterly_20260331,,screener quarterly financial table,https://www.screener.in/company/HINDALCO/consolidated/,screener,78133.0,68119.0,10014.0,13.0,-3146.0,1042.0,2375.0,3451.0,25.0,2597.0,11.56,,,,,,,
HINDUNILVR,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2015-03-31,2015-03-31,2015-03-31,Annual,Annual,screener,https://www.screener.in/company/HINDUNILVR/consolidated/,screener_HINDUNILVR_Annual_20150331,,screener annual financial table,https://www.screener.in/company/HINDUNILVR/consolidated/,screener,31972.0,26560.0,5412.0,17.0,1247.0,18.0,322.0,6320.0,31.0,4376.0,20.17,,74.0,,,,,
HINDUNILVR,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2016-03-31,2016-03-31,2016-03-31,Annual,Annual,screener,https://www.screener.in/company/HINDUNILVR/consolidated/,screener_HINDUNILVR_Annual_20160331,,screener annual financial table,https://www.screener.in/company/HINDUNILVR/consolidated/,screener,32186.0,26276.0,5910.0,18.0,486.0,17.0,353.0,6026.0,31.0,4151.0,19.18,,83.0,,,,,
HINDUNILVR,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2017-03-31,2017-03-31,2017-03-31,Annual,Annual,screener,https://www.screener.in/company/HINDUNILVR/consolidated/,screener_HINDUNILVR_Annual_20170331,,screener annual financial table,https://www.screener.in/company/HINDUNILVR/consolidated/,screener,33162.0,26834.0,6328.0,19.0,606.0,35.0,432.0,6467.0,31.0,4490.0,20.68,,82.0,,,,,
HINDUNILVR,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2018-03-31,2018-03-31,2018-03-31,Annual,Annual,screener,https://www.screener.in/company/HINDUNILVR/consolidated/,screener_HINDUNILVR_Annual_20180331,,screener annual financial table,https://www.screener.in/company/HINDUNILVR/consolidated/,screener,35545.0,28046.0,7499.0,21.0,353.0,26.0,520.0,7306.0,28.0,5227.0,24.09,,83.0,,,,,
HINDUNILVR,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2019-03-31,2019-03-31,2019-03-31,Annual,Annual,screener,https://www.screener.in/company/HINDUNILVR/consolidated/,screener_HINDUNILVR_Annual_20190331,,screener annual financial table,https://www.screener.in/company/HINDUNILVR/consolidated/,screener,39310.0,30430.0,8880.0,23.0,322.0,33.0,565.0,8604.0,30.0,6060.0,27.97,,78.0,,,,,
HINDUNILVR,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2020-03-31,2020-03-31,2020-03-31,Annual,Annual,screener,https://www.screener.in/company/HINDUNILVR/consolidated/,screener_HINDUNILVR_Annual_20200331,,screener annual financial table,https://www.screener.in/company/HINDUNILVR/consolidated/,screener,39783.0,29922.0,9861.0,25.0,424.0,118.0,1002.0,9165.0,26.0,6756.0,31.17,,80.0,,,,,
HINDUNILVR,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2021-03-31,2021-03-31,2021-03-31,Annual,Annual,screener,https://www.screener.in/company/HINDUNILVR/consolidated/,screener_HINDUNILVR_Annual_20210331,,screener annual financial table,https://www.screener.in/company/HINDUNILVR/consolidated/,screener,47028.0,35402.0,11626.0,25.0,170.0,117.0,1074.0,10605.0,25.0,7999.0,34.03,,119.0,,,,,
HINDUNILVR,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2022-03-31,2022-03-31,2022-03-31,Annual,Annual,screener,https://www.screener.in/company/HINDUNILVR/consolidated/,screener_HINDUNILVR_Annual_20220331,,screener annual financial table,https://www.screener.in/company/HINDUNILVR/consolidated/,screener,52446.0,39589.0,12857.0,25.0,219.0,106.0,1091.0,11879.0,25.0,8892.0,37.79,,90.0,,,,,
HINDUNILVR,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-03-31,2023-03-31,2023-03-31,Annual,Annual,screener,https://www.screener.in/company/HINDUNILVR/consolidated/,screener_HINDUNILVR_Annual_20230331,,screener annual financial table,https://www.screener.in/company/HINDUNILVR/consolidated/,screener,60580.0,46433.0,14147.0,23.0,448.0,114.0,1137.0,13344.0,24.0,10143.0,43.07,,91.0,,,,,
HINDUNILVR,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-03-31,2024-03-31,2024-03-31,Annual,Annual,screener,https://www.screener.in/company/HINDUNILVR/consolidated/,screener_HINDUNILVR_Annual_20240331,,screener annual financial table,https://www.screener.in/company/HINDUNILVR/consolidated/,screener,61896.0,47237.0,14659.0,24.0,817.0,334.0,1216.0,13926.0,26.0,10282.0,43.74,,96.0,,,,,
HINDUNILVR,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-03-31,2025-03-31,2025-03-31,Annual,Annual,screener,https://www.screener.in/company/HINDUNILVR/consolidated/,screener_HINDUNILVR_Annual_20250331,,screener annual financial table,https://www.screener.in/company/HINDUNILVR/consolidated/,screener,61328.0,46630.0,14698.0,24.0,1355.0,381.0,1253.0,14419.0,26.0,10671.0,45.32,,117.0,,,,,
HINDUNILVR,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2026-03-31,2026-03-31,2026-03-31,Annual,Annual,screener,https://www.screener.in/company/HINDUNILVR/consolidated/,screener_HINDUNILVR_Annual_20260331,,screener annual financial table,https://www.screener.in/company/HINDUNILVR/consolidated/,screener,64468.0,49429.0,15039.0,23.0,4923.0,410.0,1333.0,18219.0,17.0,15059.0,64.01,,64.0,,,,,
HINDUNILVR,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-03-31,2023-03-31,2023-03-31,Quarterly,Quarterly,screener,https://www.screener.in/company/HINDUNILVR/consolidated/,screener_HINDUNILVR_Quarterly_20230331,,screener quarterly financial table,https://www.screener.in/company/HINDUNILVR/consolidated/,screener,15215.0,11643.0,3572.0,23.0,240.0,29.0,291.0,3492.0,26.0,2601.0,11.07,,,,,,,
HINDUNILVR,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-06-30,2023-06-30,2023-06-30,Quarterly,Quarterly,screener,https://www.screener.in/company/HINDUNILVR/consolidated/,screener_HINDUNILVR_Quarterly_20230630,,screener quarterly financial table,https://www.screener.in/company/HINDUNILVR/consolidated/,screener,15496.0,11832.0,3664.0,24.0,146.0,50.0,286.0,3474.0,26.0,2556.0,10.87,,,,,,,
HINDUNILVR,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-09-30,2023-09-30,2023-09-30,Quarterly,Quarterly,screener,https://www.screener.in/company/HINDUNILVR/consolidated/,screener_HINDUNILVR_Quarterly_20230930,,screener quarterly financial table,https://www.screener.in/company/HINDUNILVR/consolidated/,screener,15623.0,11828.0,3795.0,24.0,178.0,88.0,297.0,3588.0,26.0,2657.0,11.3,,,,,,,
HINDUNILVR,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-12-31,2023-12-31,2023-12-31,Quarterly,Quarterly,screener,https://www.screener.in/company/HINDUNILVR/consolidated/,screener_HINDUNILVR_Quarterly_20231231,,screener quarterly financial table,https://www.screener.in/company/HINDUNILVR/consolidated/,screener,15567.0,11902.0,3665.0,24.0,184.0,91.0,313.0,3445.0,27.0,2508.0,10.68,,,,,,,
HINDUNILVR,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-03-31,2024-03-31,2024-03-31,Quarterly,Quarterly,screener,https://www.screener.in/company/HINDUNILVR/consolidated/,screener_HINDUNILVR_Quarterly_20240331,,screener quarterly financial table,https://www.screener.in/company/HINDUNILVR/consolidated/,screener,15210.0,11675.0,3535.0,23.0,309.0,105.0,320.0,3419.0,25.0,2561.0,10.89,,,,,,,
HINDUNILVR,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-06-30,2024-06-30,2024-06-30,Quarterly,Quarterly,screener,https://www.screener.in/company/HINDUNILVR/consolidated/,screener_HINDUNILVR_Quarterly_20240630,,screener quarterly financial table,https://www.screener.in/company/HINDUNILVR/consolidated/,screener,15707.0,11965.0,3742.0,24.0,209.0,93.0,329.0,3529.0,26.0,2612.0,11.11,,,,,,,
HINDUNILVR,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-09-30,2024-09-30,2024-09-30,Quarterly,Quarterly,screener,https://www.screener.in/company/HINDUNILVR/consolidated/,screener_HINDUNILVR_Quarterly_20240930,,screener quarterly financial table,https://www.screener.in/company/HINDUNILVR/consolidated/,screener,15926.0,12139.0,3787.0,24.0,203.0,110.0,338.0,3542.0,27.0,2595.0,11.03,,,,,,,
HINDUNILVR,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-12-31,2024-12-31,2024-12-31,Quarterly,Quarterly,screener,https://www.screener.in/company/HINDUNILVR/consolidated/,screener_HINDUNILVR_Quarterly_20241231,,screener quarterly financial table,https://www.screener.in/company/HINDUNILVR/consolidated/,screener,15556.0,11867.0,3689.0,24.0,733.0,109.0,318.0,3995.0,25.0,2989.0,12.7,,,,,,,
HINDUNILVR,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-03-31,2025-03-31,2025-03-31,Quarterly,Quarterly,screener,https://www.screener.in/company/HINDUNILVR/consolidated/,screener_HINDUNILVR_Quarterly_20250331,,screener quarterly financial table,https://www.screener.in/company/HINDUNILVR/consolidated/,screener,15190.0,11572.0,3618.0,24.0,149.0,77.0,318.0,3372.0,27.0,2475.0,10.49,,,,,,,
HINDUNILVR,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-06-30,2025-06-30,2025-06-30,Quarterly,Quarterly,screener,https://www.screener.in/company/HINDUNILVR/consolidated/,screener_HINDUNILVR_Quarterly_20250630,,screener quarterly financial table,https://www.screener.in/company/HINDUNILVR/consolidated/,screener,16514.0,12797.0,3717.0,23.0,74.0,127.0,361.0,3303.0,16.0,2768.0,11.73,,,,,,,
HINDUNILVR,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-09-30,2025-09-30,2025-09-30,Quarterly,Quarterly,screener,https://www.screener.in/company/HINDUNILVR/consolidated/,screener_HINDUNILVR_Quarterly_20250930,,screener quarterly financial table,https://www.screener.in/company/HINDUNILVR/consolidated/,screener,15919.0,12137.0,3782.0,24.0,269.0,124.0,322.0,3605.0,25.0,2694.0,11.43,,,,,,,
HINDUNILVR,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-12-31,2025-12-31,2025-12-31,Quarterly,Quarterly,screener,https://www.screener.in/company/HINDUNILVR/consolidated/,screener_HINDUNILVR_Quarterly_20251231,,screener quarterly financial table,https://www.screener.in/company/HINDUNILVR/consolidated/,screener,16441.0,12660.0,3781.0,23.0,4048.0,88.0,337.0,7404.0,11.0,6603.0,28.12,,,,,,,
HINDUNILVR,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2026-03-31,2026-03-31,2026-03-31,Quarterly,Quarterly,screener,https://www.screener.in/company/HINDUNILVR/consolidated/,screener_HINDUNILVR_Quarterly_20260331,,screener quarterly financial table,https://www.screener.in/company/HINDUNILVR/consolidated/,screener,16351.0,12514.0,3837.0,23.0,503.0,76.0,348.0,3916.0,24.0,2994.0,12.73,,,,,,,
ICICIBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2015-03-31,2015-03-31,2015-03-31,Annual,Annual,screener,https://www.screener.in/company/ICICIBANK/consolidated/,screener_ICICIBANK_Annual_20150331,,screener annual financial table,https://www.screener.in/company/ICICIBANK/consolidated/,screener,,38766.0,,,35252.0,32318.0,798.0,18334.0,29.0,12942.0,19.2,,24.0,54964.0,-16120.0,-29.0,,
ICICIBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2016-03-31,2016-03-31,2016-03-31,Annual,Annual,screener,https://www.screener.in/company/ICICIBANK/consolidated/,screener_ICICIBANK_Annual_20160331,,screener annual financial table,https://www.screener.in/company/ICICIBANK/consolidated/,screener,,52252.0,,,42102.0,33996.0,843.0,14304.0,24.0,10927.0,15.92,,29.0,59294.0,-26955.0,-45.0,,
ICICIBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2017-03-31,2017-03-31,2017-03-31,Annual,Annual,screener,https://www.screener.in/company/ICICIBANK/consolidated/,screener_ICICIBANK_Annual_20170331,,screener annual financial table,https://www.screener.in/company/ICICIBANK/consolidated/,screener,,63841.0,,,52458.0,34836.0,912.0,13809.0,18.0,11340.0,15.9,,14.0,60940.0,-37737.0,-62.0,,
ICICIBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2018-03-31,2018-03-31,2018-03-31,Annual,Annual,screener,https://www.screener.in/company/ICICIBANK/consolidated/,screener_ICICIBANK_Annual_20180331,,screener annual financial table,https://www.screener.in/company/ICICIBANK/consolidated/,screener,,72806.0,,,56807.0,34262.0,922.0,10978.0,17.0,9100.0,12.0,,12.0,62162.0,-44906.0,-72.0,,
ICICIBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2019-03-31,2019-03-31,2019-03-31,Annual,Annual,screener,https://www.screener.in/company/ICICIBANK/consolidated/,screener_ICICIBANK_Annual_20190331,,screener annual financial table,https://www.screener.in/company/ICICIBANK/consolidated/,screener,,83775.0,,,59325.0,39178.0,946.0,7408.0,23.0,5689.0,6.6,,15.0,71982.0,-50971.0,-71.0,,
ICICIBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2020-03-31,2020-03-31,2020-03-31,Annual,Annual,screener,https://www.screener.in/company/ICICIBANK/consolidated/,screener_ICICIBANK_Annual_20200331,,screener annual financial table,https://www.screener.in/company/ICICIBANK/consolidated/,screener,,85361.0,,,64950.0,44666.0,1171.0,18589.0,40.0,11225.0,14.78,,0.0,84836.0,-45190.0,-53.0,,
ICICIBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2021-03-31,2021-03-31,2021-03-31,Annual,Annual,screener,https://www.screener.in/company/ICICIBANK/consolidated/,screener_ICICIBANK_Annual_20210331,,screener annual financial table,https://www.screener.in/company/ICICIBANK/consolidated/,screener,,91309.0,,,72174.0,42659.0,1340.0,26028.0,22.0,20364.0,26.58,,8.0,89163.0,-44805.0,-50.0,,
ICICIBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2022-03-31,2022-03-31,2022-03-31,Annual,Annual,screener,https://www.screener.in/company/ICICIBANK/consolidated/,screener_ICICIBANK_Annual_20220331,,screener annual financial table,https://www.screener.in/company/ICICIBANK/consolidated/,screener,,80798.0,,,62129.0,41167.0,1330.0,34241.0,25.0,26538.0,36.14,,14.0,95407.0,-26558.0,-28.0,,
ICICIBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-03-31,2023-03-31,2023-03-31,Annual,Annual,screener,https://www.screener.in/company/ICICIBANK/consolidated/,screener_ICICIBANK_Annual_20230331,,screener annual financial table,https://www.screener.in/company/ICICIBANK/consolidated/,screener,,87864.0,,,65112.0,50543.0,1515.0,46256.0,26.0,35461.0,48.74,,16.0,121067.0,-17341.0,-14.0,,
ICICIBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-03-31,2024-03-31,2024-03-31,Annual,Annual,screener,https://www.screener.in/company/ICICIBANK/consolidated/,screener_ICICIBANK_Annual_20240331,,screener annual financial table,https://www.screener.in/company/ICICIBANK/consolidated/,screener,,99560.0,,,76522.0,74108.0,1935.0,60434.0,26.0,46081.0,63.02,,16.0,159516.0,-14152.0,-9.0,,
ICICIBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-03-31,2025-03-31,2025-03-31,Annual,Annual,screener,https://www.screener.in/company/ICICIBANK/consolidated/,screener_ICICIBANK_Annual_20250331,,screener annual financial table,https://www.screener.in/company/ICICIBANK/consolidated/,screener,,130078.0,,,108255.0,89028.0,2627.0,72854.0,25.0,54569.0,71.65,,15.0,186331.0,-32775.0,-18.0,,
ICICIBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2026-03-31,2026-03-31,2026-03-31,Annual,Annual,screener,https://www.screener.in/company/ICICIBANK/consolidated/,screener_ICICIBANK_Annual_20260331,,screener annual financial table,https://www.screener.in/company/ICICIBANK/consolidated/,screener,,146032.0,,,116900.0,89029.0,0.0,77057.0,25.0,57936.0,75.71,,16.0,195218.0,-39843.0,-20.0,,
ICICIBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-03-31,2023-03-31,2023-03-31,Quarterly,Quarterly,screener,https://www.screener.in/company/ICICIBANK/consolidated/,screener_ICICIBANK_Quarterly_20230331,,screener quarterly financial table,https://www.screener.in/company/ICICIBANK/consolidated/,screener,,25959.0,,,19735.0,14479.0,0.0,13735.0,25.0,10236.0,14.11,,,34439.0,-6000.0,-17.0,,
ICICIBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-06-30,2023-06-30,2023-06-30,Quarterly,Quarterly,screener,https://www.screener.in/company/ICICIBANK/consolidated/,screener_ICICIBANK_Quarterly_20230630,,screener quarterly financial table,https://www.screener.in/company/ICICIBANK/consolidated/,screener,,21402.0,,,15229.0,16368.0,0.0,14566.0,24.0,11014.0,15.2,,,37106.0,-663.0,-2.0,,
ICICIBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-09-30,2023-09-30,2023-09-30,Quarterly,Quarterly,screener,https://www.screener.in/company/ICICIBANK/consolidated/,screener_ICICIBANK_Quarterly_20230930,,screener quarterly financial table,https://www.screener.in/company/ICICIBANK/consolidated/,screener,,24560.0,,,18690.0,17908.0,0.0,15160.0,25.0,11351.0,15.56,,,38938.0,-3530.0,-9.0,,
ICICIBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2023-12-31,2023-12-31,2023-12-31,Quarterly,Quarterly,screener,https://www.screener.in/company/ICICIBANK/consolidated/,screener_ICICIBANK_Quarterly_20231231,,screener quarterly financial table,https://www.screener.in/company/ICICIBANK/consolidated/,screener,,24929.0,,,18615.0,19409.0,0.0,15142.0,26.0,11515.0,15.76,,,40865.0,-3473.0,-8.0,,
ICICIBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-03-31,2024-03-31,2024-03-31,Quarterly,Quarterly,screener,https://www.screener.in/company/ICICIBANK/consolidated/,screener_ICICIBANK_Quarterly_20240331,,screener quarterly financial table,https://www.screener.in/company/ICICIBANK/consolidated/,screener,,30604.0,,,24575.0,20424.0,0.0,16154.0,26.0,12200.0,16.62,,,42607.0,-8421.0,-20.0,,
ICICIBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-06-30,2024-06-30,2024-06-30,Quarterly,Quarterly,screener,https://www.screener.in/company/ICICIBANK/consolidated/,screener_ICICIBANK_Quarterly_20240630,,screener quarterly financial table,https://www.screener.in/company/ICICIBANK/consolidated/,screener,,29387.0,,,22688.0,21122.0,0.0,16761.0,26.0,12463.0,16.62,,,44582.0,-5927.0,-13.0,,
ICICIBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-09-30,2024-09-30,2024-09-30,Quarterly,Quarterly,screener,https://www.screener.in/company/ICICIBANK/consolidated/,screener_ICICIBANK_Quarterly_20240930,,screener quarterly financial table,https://www.screener.in/company/ICICIBANK/consolidated/,screener,,32221.0,,,26617.0,22225.0,0.0,18496.0,25.0,13906.0,18.38,,,46326.0,-8120.0,-18.0,,
ICICIBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2024-12-31,2024-12-31,2024-12-31,Quarterly,Quarterly,screener,https://www.screener.in/company/ICICIBANK/consolidated/,screener_ICICIBANK_Quarterly_20241231,,screener quarterly financial table,https://www.screener.in/company/ICICIBANK/consolidated/,screener,,33510.0,,,27589.0,22633.0,0.0,18483.0,25.0,13847.0,18.25,,,47037.0,-9106.0,-19.0,,
ICICIBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-03-31,2025-03-31,2025-03-31,Quarterly,Quarterly,screener,https://www.screener.in/company/ICICIBANK/consolidated/,screener_ICICIBANK_Quarterly_20250331,,screener quarterly financial table,https://www.screener.in/company/ICICIBANK/consolidated/,screener,,37588.0,,,31361.0,23047.0,0.0,19113.0,25.0,14354.0,18.96,,,48387.0,-12248.0,-25.0,,
ICICIBANK,2026-07-07,2018-01-01,2026-07-07,2026-07-07T20:56:38,2025-06-30,2025-06-30,2025-06-30,Quarterly,Quarterly,screener,https://www.screener.in/company/ICICIBANK/consolidated/,screener_ICICIBANK_Quarterly_20250630,,screener quarterly financial table,https://www.screener.in/company/ICICIBANK/consolidated/,screener,,31991.0,,,25496.0,23090.0,0.0,19494.0,26.0,14456.0,19.0,,,49080.0,-6002.0,-12.0,,
